season,player_id,player_name,position_group,receiving_epa,targets,receptions,receiving_successes,receiving_yards,receiving_tds,air_epa,yac_epa,air_yards,yards_after_catch,primary_team,teams,rushing_epa,carries,rushing_successes,rushing_yards,rushing_tds,total_epa,opportunities,touches,total_successes,war,epa_per_opportunity,epa_per_touch,success_rate,qualified_skill,raw_war_rank,qualified_war_rank,role_replacement_war,role_replacement_epa,raw_skill_war,raw_skill_epa,role_adjusted_skill_war,role_adjusted_skill_epa,role_adjusted_skill_war_rank,team,pff_player_name,grades_run_block,snap_counts_run_block,season_max_te_run_block_snaps,eligible_te_run_block,te_run_block_grade_percentile,te_run_block_volume_factor,te_run_block_base_war_bump,te_run_block_war_adjustment,te_run_block_epa_adjustment,is_te_pff_match,role_adjusted_skill_war_pre_te_block_adj,role_adjusted_skill_epa_pre_te_block_adj,war_pre_te_block_adj,total_epa_pre_te_block_adj
2022,00-0035537,T.Johnson,RB,-11.452373819895593,24.0,12.0,7.0,88.0,0.0,-11.367906259081792,-0.084467560813799,48.0,73.0,NYJ,NYJ,-4.094281139135319,30.0,11.0,160.0,1.0,-15.54665495903091,54.0,42.0,18.0,-0.345481221311798,-0.2879010177598317,-0.3701584514054978,0.3333333333333333,True,512,175,-0.3445507107727992,-15.504781984775963,-0.345481221311798,-15.54665495903091,-0.0009305105389987,-0.0418729742549466,147,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0009305105389987,-0.0418729742549466,-0.345481221311798,-15.54665495903091
2022,00-0031236,B.Cooks,Pass Catcher,5.043835464450635,93.0,57.0,39.0,699.0,4.0,72.34938802968827,-67.30555256523763,1013.0,205.0,HOU,HOU,-0.5028223688714206,2.0,1.0,7.0,0.0,4.541013095579214,95.0,59.0,40.0,0.1009114021239825,0.0478001378482022,0.0769663236538849,0.4210526315789473,True,181,107,0.1085595301897872,4.885178858540427,0.1009114021239825,4.541013095579214,-0.0076481280658047,-0.3441657629612127,148,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0076481280658047,-0.3441657629612127,0.1009114021239825,4.541013095579214
2022,00-0033757,R.Tonyan,Pass Catcher,3.861894263664949,67.0,53.0,34.0,464.0,2.0,15.881691334099742,-12.019797070434796,390.0,230.0,GB,GB,0.0,0.0,0.0,0.0,0.0,1.9811502811704194,67.0,53.0,34.0,0.04402556180378704,0.0576402128905216,0.0728659295031122,0.5074626865671642,True,186,108,0.1085595301897872,4.885178858540427,0.0858198725258877,3.861894263664949,-0.06453396838600016,-2.9040285773700076,158,,Robert Tonyan,46.3,191.0,457.0,True,0.1796116504854369,0.4179431072210066,-0.1,-0.04179431072210066,-1.8807439824945296,True,-0.0227396576638995,-1.023284594875478,0.0858198725258877,3.861894263664949
2022,00-0036936,R.Moore,Pass Catcher,11.375221044392877,56.0,41.0,22.0,414.0,1.0,7.555300666892435,3.819920377500442,309.0,281.0,ARI,ARI,-7.555139935691841,6.0,1.0,-5.0,0.0,3.820081108701036,62.0,47.0,23.0,0.0848906913044674,0.0616142114306618,0.0812783214617241,0.3709677419354839,True,187,109,0.1085595301897872,4.885178858540427,0.0848906913044674,3.820081108701036,-0.0236688388853198,-1.0650977498393912,149,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0236688388853198,-1.0650977498393912,0.0848906913044674,3.820081108701036
2022,00-0036251,Z.Moss,RB,-6.41049449815182,13.0,11.0,4.0,39.0,0.0,-13.389705068082549,6.9792105699307285,-5.0,42.0,BUF,"BUF,IND",-10.21395823892725,93.0,36.0,456.0,1.0,-16.624452737079068,106.0,104.0,40.0,-0.3694322830462015,-0.1568344597837647,-0.1598505070872987,0.3773584905660377,True,513,176,-0.3445507107727992,-15.504781984775963,-0.3694322830462015,-16.624452737079068,-0.0248815722734023,-1.1196707523031044,150,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0248815722734023,-1.1196707523031044,-0.3694322830462015,-16.624452737079068
2022,00-0034270,T.Conklin,Pass Catcher,2.41530211715486,87.0,58.0,37.0,552.0,3.0,39.40644228167366,-36.9911401645188,617.0,284.0,NYJ,NYJ,1.2572721946344243,2.0,2.0,3.0,0.0,2.2595546181350175,89.0,60.0,39.0,0.05021232484744482,0.0412648799077447,0.0612095718631547,0.4382022471910112,True,191,110,0.1085595301897872,4.885178858540427,0.0816127624842063,3.672574311789284,-0.05834720534234239,-2.6256242404054095,156,,Tyler Conklin,51.1,287.0,457.0,True,0.32524271844660196,0.6280087527352297,-0.05,-0.03140043763676149,-1.413019693654267,True,-0.0269467677055809,-1.2126045467511428,0.0816127624842063,3.672574311789284
2022,00-0032775,D.Robinson,Pass Catcher,3.5986004587224443,75.0,48.0,34.0,458.0,2.0,51.64090114194551,-48.04230068322306,676.0,150.0,BAL,BAL,0.0,0.0,0.0,0.0,0.0,3.5986004587224443,75.0,48.0,34.0,0.0799688990827209,0.0479813394496325,0.0749708428900509,0.4533333333333333,True,193,111,0.1085595301897872,4.885178858540427,0.0799688990827209,3.5986004587224443,-0.0285906311070662,-1.2865783998179827,151,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0285906311070662,-1.2865783998179827,0.0799688990827209,3.5986004587224443
2022,00-0036970,K.Pitts,Pass Catcher,3.377594560885425,59.0,28.0,25.0,356.0,2.0,58.28056361997733,-54.9029690590919,812.0,130.0,ATL,ATL,0.0,0.0,0.0,0.0,0.0,2.412605501804462,59.0,28.0,25.0,0.05361345559565471,0.057247365438736,0.1206283771744794,0.423728813559322,True,198,113,0.1085595301897872,4.885178858540427,0.075057656908565,3.377594560885425,-0.05494607459413249,-2.4725733567359645,155,,Kyle Pitts,52.2,196.0,457.0,True,0.3592233009708738,0.4288840262582057,-0.05,-0.021444201312910287,-0.9649890590809629,True,-0.0335018732812222,-1.5075842976550016,0.075057656908565,3.377594560885425
2022,00-0034983,H.Renfrow,Pass Catcher,3.097914962097703,51.0,36.0,27.0,330.0,3.0,10.998471316142105,-6.9535563540444,339.0,149.0,LV,LV,0.0,0.0,0.0,0.0,0.0,3.097914962097703,51.0,36.0,27.0,0.0688425547132823,0.0607434306293667,0.0860531933916028,0.5294117647058824,True,203,116,0.1085595301897872,4.885178858540427,0.0688425547132823,3.097914962097703,-0.0397169754765049,-1.787263896442724,153,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0397169754765049,-1.787263896442724,0.0688425547132823,3.097914962097703
2022,00-0036182,N.Westbrook-Ikhine,Pass Catcher,2.5198795458761047,50.0,25.0,22.0,397.0,4.0,55.76824161037803,-53.24836206450192,662.0,107.0,TEN,TEN,0.0,0.0,0.0,0.0,0.0,2.5198795458761047,50.0,25.0,22.0,0.0559973232416912,0.050397590917522,0.1007951818350441,0.44,True,220,119,0.1085595301897872,4.885178858540427,0.0559973232416912,2.5198795458761047,-0.052562206948096,-2.3652993126643223,154,,,,,,,,0.0,0.0,0.0,0.0,False,-0.052562206948096,-2.3652993126643223,0.0559973232416912,2.5198795458761047
2022,00-0034829,M.Gesicki,Pass Catcher,2.02874509845882,53.0,32.0,24.0,362.0,5.0,45.57143680556328,-42.595691707104464,490.0,97.0,MIA,MIA,0.0,0.0,0.0,0.0,0.0,1.2016116192465662,53.0,32.0,24.0,0.02670248042770147,0.0382782094048834,0.0633982843268381,0.4528301886792453,True,235,121,0.1085595301897872,4.885178858540427,0.045083224410196,2.02874509845882,-0.08185704976208573,-3.6835672392938608,160,,Mike Gesicki,42.3,84.0,457.0,True,0.07766990291262135,0.1838074398249453,-0.1,-0.01838074398249453,-0.8271334792122539,True,-0.0634763057795912,-2.856433760081607,0.045083224410196,2.02874509845882
2022,00-0030578,C.Patterson,RB,-18.13727469034199,31.0,21.0,11.0,122.0,0.0,-10.438210534135578,-7.699064156206413,75.0,116.0,ATL,ATL,-0.2521703042218859,144.0,69.0,695.0,8.0,-18.38944499456388,175.0,165.0,80.0,-0.4086543332125305,-0.1050825428260792,-0.1114511817852356,0.4571428571428571,True,516,177,-0.3445507107727992,-15.504781984775963,-0.4086543332125305,-18.38944499456388,-0.0641036224397313,-2.8846630097879107,157,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0641036224397313,-2.8846630097879107,-0.4086543332125305,-18.38944499456388
2022,00-0033118,K.Drake,RB,-5.923722070280284,26.0,17.0,9.0,89.0,1.0,-21.15153620269848,15.227814132418196,-16.0,125.0,BAL,BAL,-12.499559383956056,109.0,39.0,482.0,4.0,-18.42328145423634,135.0,126.0,48.0,-0.4094062545385853,-0.1364687515128617,-0.1462165194780662,0.3555555555555555,True,517,178,-0.3445507107727992,-15.504781984775963,-0.4094062545385853,-18.42328145423634,-0.0648555437657861,-2.918499469460375,159,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0648555437657861,-2.918499469460375,-0.4094062545385853,-18.42328145423634
2022,00-0033895,G.Everett,Pass Catcher,2.2993771053494587,88.0,58.0,43.0,557.0,5.0,17.49832095496822,-16.251943849618762,491.0,326.0,LAC,LAC,-0.5668091089464724,1.0,0.0,0.0,0.0,-0.11863550469110562,89.0,59.0,43.0,-0.0026363445486913065,0.0194670561393593,0.0293655592610675,0.4831460674157303,True,244,122,0.1085595301897872,4.885178858540427,0.0385015110311774,1.7325679964029863,-0.1111958747384784,-5.003814363231532,165,,Gerald Everett,48.2,188.0,457.0,True,0.2087378640776699,0.4113785557986871,-0.1,-0.04113785557986871,-1.851203501094092,True,-0.0700580191586097,-3.1526108621374407,0.0385015110311774,1.7325679964029863
2022,00-0033854,D.Ogunbowale,RB,-12.237651202012785,26.0,20.0,9.0,104.0,1.0,-20.505645658879075,8.26799445686629,-11.0,124.0,HOU,HOU,-7.219083778888104,43.0,17.0,123.0,1.0,-19.45673498090089,69.0,63.0,26.0,-0.4323718884644642,-0.281981666389868,-0.308837063188903,0.3768115942028985,True,518,179,-0.3445507107727992,-15.504781984775963,-0.4323718884644642,-19.45673498090089,-0.087821177691665,-3.951952996124927,161,,,,,,,,0.0,0.0,0.0,0.0,False,-0.087821177691665,-3.951952996124927,-0.4323718884644642,-19.45673498090089
2022,00-0027966,M.Ingram,RB,-8.766475274111144,18.0,16.0,6.0,68.0,0.0,-19.691914693044964,10.92543941893382,-17.0,78.0,NO,NO,-10.923762006073725,64.0,24.0,235.0,1.0,-19.690237280184867,82.0,80.0,30.0,-0.4375608284485526,-0.2401248448803032,-0.2461279660023108,0.3658536585365853,True,519,180,-0.3445507107727992,-15.504781984775963,-0.4375608284485526,-19.690237280184867,-0.0930101176757534,-4.185455295408904,162,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0930101176757534,-4.185455295408904,-0.4375608284485526,-19.690237280184867
2022,00-0035719,D.Samuel,Pass Catcher,8.942731833136001,94.0,56.0,44.0,632.0,2.0,-6.666462653898634,15.609194487034635,396.0,493.0,SF,SF,-8.38175346760545,42.0,13.0,232.0,3.0,0.560978365530552,136.0,98.0,57.0,0.0124661859006789,0.0041248409230187,0.005724269036026,0.4191176470588235,True,275,126,0.1085595301897872,4.885178858540427,0.0124661859006789,0.560978365530552,-0.0960933442891083,-4.324200493009875,163,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0960933442891083,-4.324200493009875,0.0124661859006789,0.560978365530552
2022,00-0037252,G.Dulcich,Pass Catcher,0.4683082182685236,55.0,33.0,28.0,411.0,2.0,38.474023102084175,-38.005714883815656,624.0,155.0,DEN,DEN,0.0,0.0,0.0,0.0,0.0,-1.0185626788868376,55.0,33.0,28.0,-0.02263472619748536,0.0085146948776095,0.0141911581293492,0.509090909090909,True,278,127,0.1085595301897872,4.885178858540427,0.010406849294856,0.4683082182685236,-0.13119425638727245,-5.903741537427265,169,,Greg Dulcich,33.8,151.0,457.0,True,0.02912621359223301,0.3304157549234136,-0.1,-0.03304157549234136,-1.4868708971553612,True,-0.0981526808949311,-4.416870640271903,0.010406849294856,0.4683082182685236
2022,00-0036980,E.Moore,Pass Catcher,1.4694274856722451,65.0,37.0,28.0,450.0,1.0,57.06836512954075,-55.5989376438685,785.0,97.0,NYJ,NYJ,-1.0769412407535126,5.0,2.0,5.0,0.0,0.3924862449187325,70.0,42.0,30.0,0.0087219165537496,0.0056069463559818,0.0093449105933031,0.4285714285714285,True,283,129,0.1085595301897872,4.885178858540427,0.0087219165537496,0.3924862449187325,-0.0998376136360376,-4.492692613621695,164,,,,,,,,0.0,0.0,0.0,0.0,False,-0.0998376136360376,-4.492692613621695,0.0087219165537496,0.3924862449187325
2022,00-0034383,D.Schultz,Pass Catcher,-0.3395475966057498,89.0,57.0,46.0,577.0,6.0,41.2037848008622,-41.54333239746794,640.0,204.0,DAL,DAL,0.0,0.0,0.0,0.0,0.0,10.885835335560552,89.0,57.0,46.0,0.24190745190134563,-0.003815141534896,-0.0059569753790482,0.5168539325842697,True,304,133,0.1085595301897872,4.885178858540427,-0.0075455021467944,-0.3395475966057498,0.13334792171155832,6.000656477020124,121,,Dalton Schultz,65.9,380.0,457.0,True,0.9077669902912622,0.8315098468271335,0.3,0.24945295404814002,11.225382932166301,True,-0.1161050323365817,-5.224726455146177,-0.0075455021467944,-0.3395475966057498
2022,00-0034764,M.Gallup,Pass Catcher,-0.4773392622954349,74.0,39.0,33.0,424.0,4.0,85.79199005963164,-86.26932932192707,819.0,107.0,DAL,DAL,0.0,0.0,0.0,0.0,0.0,-0.4773392622954349,74.0,39.0,33.0,-0.0106075391621207,-0.0064505305715599,-0.0122394682639855,0.4459459459459459,True,310,134,0.1085595301897872,4.885178858540427,-0.0106075391621207,-0.4773392622954349,-0.119167069351908,-5.362518120835862,166,,,,,,,,0.0,0.0,0.0,0.0,False,-0.119167069351908,-5.362518120835862,-0.0106075391621207,-0.4773392622954349
2022,00-0034367,N.Hines,Pass Catcher,12.350093609122895,37.0,30.0,18.0,241.0,1.0,-12.082810793304816,24.43290440242771,116.0,190.0,IND,"BUF,IND",-13.298094816379058,24.0,3.0,33.0,1.0,-0.948001207256162,61.0,54.0,21.0,-0.0210666934945813,-0.015541003397642,-0.0175555779121511,0.3442622950819672,True,334,137,0.1085595301897872,4.885178858540427,-0.0210666934945813,-0.948001207256162,-0.1296262236843686,-5.833180065796589,167,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1296262236843686,-5.833180065796589,-0.0210666934945813,-0.948001207256162
2022,00-0036875,R.Stevenson,RB,-11.773535558235244,90.0,69.0,34.0,421.0,1.0,-65.4837304383982,55.60419488016295,-14.0,488.0,NE,NE,-9.571355603227143,210.0,85.0,1020.0,6.0,-21.344891161462385,300.0,279.0,119.0,-0.4743309146991641,-0.0711496372048746,-0.0765049862418006,0.3966666666666666,True,520,181,-0.3445507107727992,-15.504781984775963,-0.4743309146991641,-21.344891161462385,-0.1297802039263649,-5.840109176686422,168,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1297802039263649,-5.840109176686422,-0.4743309146991641,-21.344891161462385
2022,00-0036554,N.Collins,Pass Catcher,-1.327055662788864,66.0,37.0,29.0,481.0,2.0,58.78756601421628,-60.11462167700515,775.0,143.0,HOU,HOU,0.0,0.0,0.0,0.0,0.0,-1.327055662788864,66.0,37.0,29.0,-0.0294901258397525,-0.0201069039816494,-0.0358663692645638,0.4393939393939394,True,352,141,0.1085595301897872,4.885178858540427,-0.0294901258397525,-1.327055662788864,-0.1380496560295398,-6.212234521329291,170,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1380496560295398,-6.212234521329291,-0.0294901258397525,-1.327055662788864
2022,00-0037816,R.Doubs,Pass Catcher,-2.3797961175825497,67.0,42.0,31.0,425.0,3.0,40.37445537280291,-42.75425149038546,637.0,191.0,GB,GB,0.5182846897514537,1.0,1.0,11.0,0.0,-1.861511427831096,68.0,43.0,32.0,-0.0413669206184688,-0.0273751680563396,-0.0432909634379324,0.4705882352941176,True,371,143,0.1085595301897872,4.885178858540427,-0.0413669206184688,-1.861511427831096,-0.149926450808256,-6.746690286371523,172,,,,,,,,0.0,0.0,0.0,0.0,False,-0.149926450808256,-6.746690286371523,-0.0413669206184688,-1.861511427831096
2022,00-0033856,L.Fournette,RB,13.675018606606653,83.0,73.0,46.0,523.0,3.0,-56.289150541007984,69.96416914761464,-49.0,563.0,TB,TB,-37.12463744228285,189.0,74.0,668.0,3.0,-23.4496188356762,272.0,262.0,120.0,-0.5211026407928044,-0.0862118339546919,-0.0895023619682297,0.4411764705882353,True,522,183,-0.3445507107727992,-15.504781984775963,-0.5211026407928044,-23.4496188356762,-0.1765519300200052,-7.944836850900238,173,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1765519300200052,-7.944836850900238,-0.5211026407928044,-23.4496188356762
2022,00-0036862,B.Skowronek,Pass Catcher,-5.488619681622367,61.0,39.0,24.0,376.0,0.0,22.9382375626592,-28.426857244281564,475.0,142.0,LA,LA,1.973948456463404,1.0,1.0,17.0,1.0,-3.5146712251589625,62.0,40.0,25.0,-0.0781038050035325,-0.05668824556708,-0.087866780628974,0.4032258064516129,True,412,145,0.1085595301897872,4.885178858540427,-0.0781038050035325,-3.5146712251589625,-0.1866633351933198,-8.39985008369939,174,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1866633351933198,-8.39985008369939,-0.0781038050035325,-3.5146712251589625
2022,00-0033591,N.Brown,Pass Catcher,-3.5267449333169054,75.0,43.0,36.0,555.0,5.0,68.16055275422556,-70.74029768754247,800.0,128.0,DAL,DAL,0.0,0.0,0.0,0.0,0.0,-3.5267449333169054,75.0,43.0,36.0,-0.0783721096292645,-0.0470232657775587,-0.0820173240306257,0.48,True,413,146,0.1085595301897872,4.885178858540427,-0.0783721096292645,-3.5267449333169054,-0.1869316398190518,-8.411923791857333,175,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1869316398190518,-8.411923791857333,-0.0783721096292645,-3.5267449333169054
2022,00-0035662,M.Brown,Pass Catcher,-3.331899893946775,107.0,67.0,47.0,709.0,4.0,92.9991344541486,-96.33103434809536,1205.0,236.0,ARI,ARI,-0.2280759473796934,1.0,0.0,1.0,0.0,-3.5599758413264686,108.0,68.0,47.0,-0.0791105742516993,-0.0329627392715413,-0.0523525859018598,0.4351851851851852,True,415,148,0.1085595301897872,4.885178858540427,-0.0791105742516993,-3.5599758413264686,-0.1876701044414865,-8.445154699866896,176,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1876701044414865,-8.445154699866896,-0.0791105742516993,-3.5599758413264686
2022,00-0036326,C.Claypool,Pass Catcher,-5.912490091524572,79.0,46.0,36.0,457.0,1.0,51.55350233393256,-57.46599242545713,817.0,149.0,PIT,"CHI,PIT",2.334996713354485,9.0,4.0,59.0,0.0,-3.577493378170087,88.0,55.0,40.0,-0.0794998528482241,-0.0406533338428418,-0.065045334148547,0.4545454545454545,True,417,149,0.1085595301897872,4.885178858540427,-0.0794998528482241,-3.577493378170087,-0.1880593830380114,-8.462672236710514,177,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1880593830380114,-8.462672236710514,-0.0794998528482241,-3.577493378170087
2022,00-0036493,D.Jackson,RB,-8.546449340297839,34.0,30.0,15.0,210.0,2.0,-24.061361611937173,15.514912271639332,-17.0,228.0,IND,IND,-15.613186295582793,68.0,24.0,236.0,1.0,-24.15963563588064,102.0,98.0,39.0,-0.5368807919084585,-0.2368591729007905,-0.2465268942436799,0.3823529411764705,True,523,184,-0.3445507107727992,-15.504781984775963,-0.5368807919084585,-24.15963563588064,-0.1923300811356593,-8.65485365110467,178,,,,,,,,0.0,0.0,0.0,0.0,False,-0.1923300811356593,-8.65485365110467,-0.5368807919084585,-24.15963563588064
2022,00-0035216,D.Johnson,Pass Catcher,-4.805297742808781,149.0,86.0,70.0,876.0,1.0,118.68649246265704,-125.59779020546584,1499.0,236.0,PIT,PIT,0.4240148636163213,7.0,3.0,25.0,0.0,-4.38128287919246,156.0,93.0,73.0,-0.0973618417598324,-0.0280851466614901,-0.0471105685934673,0.4679487179487179,True,437,151,0.1085595301897872,4.885178858540427,-0.0973618417598324,-4.38128287919246,-0.2059213719496197,-9.266461737732886,179,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2059213719496197,-9.266461737732886,-0.0973618417598324,-4.38128287919246
2022,00-0037838,I.Likely,Pass Catcher,-5.353232456865444,60.0,36.0,21.0,373.0,3.0,15.98853898298105,-21.341771439846493,405.0,151.0,BAL,BAL,0.0,0.0,0.0,0.0,0.0,-1.6311318004103024,60.0,36.0,21.0,-0.03624737334245112,-0.0892205409477574,-0.1487009015795956,0.35,True,444,152,0.1085595301897872,4.885178858540427,-0.1189607212636765,-5.353232456865444,-0.1448069035322384,-6.516310658950729,171,,Isaiah Likely,76.5,126.0,457.0,True,1.0,0.27571115973741794,0.3,0.08271334792122538,3.722100656455142,True,-0.2275202514534638,-10.238411315405871,-0.1189607212636765,-5.353232456865444
2022,00-0035639,P.Campbell,Pass Catcher,-7.994461106525234,92.0,63.0,46.0,623.0,5.0,18.051467606943334,-25.098928713468567,582.0,276.0,IND,IND,2.2928661511396062,5.0,2.0,58.0,0.0,-5.701594955385628,97.0,68.0,48.0,-0.1267021101196806,-0.0587793294369652,-0.0838469846380239,0.4948453608247423,True,447,153,0.1085595301897872,4.885178858540427,-0.1267021101196806,-5.701594955385628,-0.2352616403094679,-10.586773813926056,180,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2352616403094679,-10.586773813926056,-0.1267021101196806,-5.701594955385628
2022,00-0036924,Mi.Carter,RB,-4.484687012154609,54.0,41.0,24.0,288.0,0.0,-26.39236514645745,21.90767813430284,31.0,274.0,NYJ,NYJ,-21.690917342174952,114.0,38.0,402.0,3.0,-26.17560435432956,168.0,155.0,62.0,-0.5816800967628791,-0.1558071687757712,-0.1688748668021262,0.369047619047619,True,524,185,-0.3445507107727992,-15.504781984775963,-0.5816800967628791,-26.17560435432956,-0.2371293859900799,-10.670822369553598,181,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2371293859900799,-10.670822369553598,-0.5816800967628791,-26.17560435432956
2022,00-0036893,N.Harris,RB,2.451341061009292,53.0,41.0,23.0,233.0,3.0,-22.4028300755162,24.85417113652549,95.0,211.0,PIT,PIT,-28.65157349600886,272.0,110.0,1034.0,7.0,-26.20023243499957,325.0,313.0,133.0,-0.5822273874444349,-0.0806160997999986,-0.0837068128913724,0.4092307692307692,True,525,186,-0.3445507107727992,-15.504781984775963,-0.5822273874444349,-26.20023243499957,-0.2376766766716357,-10.695450450223609,182,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2376766766716357,-10.695450450223609,-0.5822273874444349,-26.20023243499957
2022,00-0038134,K.Walker,RB,-11.958612450398505,35.0,27.0,13.0,165.0,1.0,-32.14141509716865,20.182802646770146,-75.0,221.0,SEA,SEA,-14.810521597673738,228.0,76.0,1050.0,9.0,-26.76913404807224,263.0,255.0,89.0,-0.5948696455127165,-0.1017837796504648,-0.1049769962669499,0.338403041825095,True,526,187,-0.3445507107727992,-15.504781984775963,-0.5948696455127165,-26.76913404807224,-0.2503189347399173,-11.26435206329628,183,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2503189347399173,-11.26435206329628,-0.5948696455127165,-26.76913404807224
2022,00-0033948,Ja.Williams,RB,-1.9740925854421223,16.0,12.0,6.0,73.0,0.0,-8.323296904505696,6.349204319063574,29.0,65.0,DET,DET,-24.973520815387733,263.0,113.0,1068.0,17.0,-26.94761340082985,279.0,275.0,119.0,-0.5988358533517746,-0.0965864279599636,-0.0979913214575631,0.4265232974910394,True,527,188,-0.3445507107727992,-15.504781984775963,-0.5988358533517746,-26.94761340082985,-0.2542851425789754,-11.442831416053892,184,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2542851425789754,-11.442831416053892,-0.5988358533517746,-26.94761340082985
2022,00-0034844,S.Barkley,RB,-12.5992434311378,77.0,57.0,30.0,340.0,0.0,-53.47972536747693,39.82748193633913,-16.0,434.0,NYG,NYG,-15.51116913972907,295.0,106.0,1312.0,10.0,-28.11041257086687,372.0,352.0,136.0,-0.6246758349081527,-0.0755656251905023,-0.0798591266217808,0.3655913978494624,True,528,189,-0.3445507107727992,-15.504781984775963,-0.6246758349081527,-28.11041257086687,-0.2801251241353535,-12.605630586090909,185,,,,,,,,0.0,0.0,0.0,0.0,False,-0.2801251241353535,-12.605630586090909,-0.6246758349081527,-28.11041257086687
